order_id,order_date,region,state,city,category,sub_category,product_name,units,unit_price,discount_pct,sales,profit
2406,2024-11-14,East,Odisha,Bhubaneswar,Furniture,Storage,Bookshelf,4,8178.0,25,32712.0,4185.01
2407,2023-04-10,East,West Bengal,Kolkata,Furniture,Chairs,Wooden Dining Chair,1,26061.0,0,26061.0,1391.34
2408,2023-08-24,North,Uttar Pradesh,Noida,Furniture,Tables,Dining Table 6-Seater,4,19736.5,30,78946.0,10346.24
2409,2024-07-22,East,West Bengal,Howrah,Clothing,Footwear,Sandals,3,1097.1,10,3291.3,602.16
2410,2022-10-18,South,Andhra Pradesh,Tirupati,Office Supplies,Stationery,Gel Pen Pack,1,277.2,10,277.2,37.07
2411,2024-12-06,North,Haryana,Gurugram,Electronics,Laptops,HP Pavilion,3,46382.0,0,139146.0,2981.99
2412,2022-08-08,South,Andhra Pradesh,Guntur,Furniture,Sofas,3-Seater Fabric Sofa,1,6519.5,15,6519.5,1471.06
2413,2023-05-17,West,Gujarat,Surat,Electronics,Mobile Phones,Samsung Galaxy A54,3,8190.4,20,24571.2,1384.36
2414,2022-11-15,East,West Bengal,Howrah,Clothing,Menswear,Casual T-Shirt,3,656.25,25,1968.75,509.41
2415,2023-11-06,North,Uttar Pradesh,Varanasi,Clothing,Footwear,Running Shoes,3,3333.0,0,9999.0,2253.36
2416,2024-08-03,East,West Bengal,Kolkata,Office Supplies,Printers,Canon Laser Printer,6,5307.75,25,31846.5,2627.64
2417,2024-01-04,South,Andhra Pradesh,Tirupati,Furniture,Sofas,Recliner Sofa,4,20025.75,25,80103.0,13798.42
2418,2023-04-16,South,Telangana,Hyderabad,Clothing,Womenswear,Dress,2,2678.0,0,5356.0,1303.24
2419,2024-10-27,East,Odisha,Cuttack,Electronics,Laptops,HP Pavilion,3,33616.8,20,100850.4,15871.55
2420,2024-07-12,West,Maharashtra,Nashik,Clothing,Womenswear,Dress,2,3006.0,10,6012.0,499.46
2421,2024-04-01,North,Haryana,Gurugram,Furniture,Storage,TV Unit,5,42805.0,0,214025.0,49950.47
2422,2024-11-24,East,Odisha,Bhubaneswar,Electronics,Accessories,Bluetooth Speaker,2,29428.0,30,58856.0,8952.15
2423,2022-10-24,East,West Bengal,Howrah,Clothing,Womenswear,Dress,1,2308.0,20,2308.0,354.4
2424,2024-08-28,East,Assam,Dibrugarh,Office Supplies,Printers,HP Inkjet Printer,4,10521.9,10,42087.6,10150.26
2425,2024-12-15,North,Punjab,Chandigarh,Clothing,Footwear,Running Shoes,4,1607.4,5,6429.6,1717.02
2426,2022-10-29,South,Andhra Pradesh,Tirupati,Office Supplies,Ink & Toner,Canon Toner,4,1801.2,5,7204.8,455.04
2427,2023-08-27,West,Maharashtra,Nagpur,Office Supplies,Ink & Toner,Canon Toner,5,6290.0,0,31450.0,7616.42
2428,2022-01-17,North,Uttar Pradesh,Lucknow,Furniture,Storage,TV Unit,5,7414.4,20,37072.0,4144.15
2429,2022-06-08,South,Andhra Pradesh,Tirupati,Clothing,Menswear,Jeans,1,486.2,15,486.2,100.94
2430,2022-03-09,North,Uttar Pradesh,Kanpur,Clothing,Womenswear,Saree,3,2083.0,0,6249.0,1552.85
2431,2024-06-21,West,Madhya Pradesh,Bhopal,Furniture,Sofas,Recliner Sofa,2,29063.0,0,58126.0,4995.52
2432,2023-12-18,West,Maharashtra,Pune,Furniture,Tables,Coffee Table,6,35326.0,0,211956.0,18400.97
2433,2023-04-01,South,Karnataka,Hubballi,Clothing,Menswear,Jeans,4,2813.9,5,11255.6,1737.1
2434,2022-12-07,West,Goa,Panaji,Clothing,Womenswear,Dress,1,3778.4,20,3778.4,450.81
2435,2022-01-06,East,Bihar,Gaya,Electronics,Laptops,Dell Inspiron 15,5,5604.0,40,28020.0,742.64
2436,2023-05-03,West,Goa,Panaji,Furniture,Tables,Dining Table 6-Seater,3,19204.0,0,57612.0,15566.94
2437,2023-05-17,South,Telangana,Warangal,Office Supplies,Printers,HP Inkjet Printer,1,4797.0,0,4797.0,489.24
2438,2024-04-09,West,Gujarat,Vadodara,Furniture,Tables,Dining Table 6-Seater,2,11484.0,40,22968.0,3402.79
2439,2022-02-24,North,Delhi,New Delhi,Office Supplies,Printers,HP Inkjet Printer,2,4769.35,15,9538.7,2468.28
2440,2022-10-02,South,Telangana,Hyderabad,Clothing,Womenswear,Saree,1,2964.6,10,2964.6,257.36
2441,2022-01-31,West,Maharashtra,Pune,Clothing,Womenswear,Kurti,5,3906.0,0,19530.0,4134.26
2442,2022-07-24,North,Punjab,Chandigarh,Clothing,Womenswear,Ethnic Set,3,3163.5,10,9490.5,1310.75
2443,2022-10-18,East,West Bengal,Howrah,Furniture,Sofas,3-Seater Fabric Sofa,5,36036.35,5,180181.75,20218.35
2444,2023-01-27,South,Andhra Pradesh,Guntur,Furniture,Chairs,Gaming Chair,1,8707.7,5,8707.7,636.4
2445,2022-08-04,South,Kerala,Thiruvananthapuram,Clothing,Footwear,Formal Shoes,6,1095.65,15,6573.9,1375.64
2446,2024-10-24,West,Goa,Panaji,Furniture,Sofas,L-Shaped Sofa,5,26463.75,25,132318.75,25912.1
2447,2024-05-30,West,Maharashtra,Pune,Office Supplies,Printers,Canon Laser Printer,4,6065.5,30,24262.0,5597.01
2448,2024-12-22,North,Haryana,Faridabad,Clothing,Menswear,Sherwani,2,2631.75,25,5263.5,414.9
2449,2022-12-11,North,Haryana,Faridabad,Electronics,Televisions,"Sony Bravia 43""",5,28843.0,0,144215.0,18127.46
2450,2024-12-28,East,Odisha,Cuttack,Clothing,Menswear,Sherwani,2,354.0,0,708.0,173.99
2451,2022-12-14,North,Haryana,Gurugram,Office Supplies,Ink & Toner,HP Ink Cartridge,5,8056.0,20,40280.0,3591.18
2452,2024-06-27,East,Assam,Guwahati,Office Supplies,Printers,HP Inkjet Printer,5,3331.0,0,16655.0,2660.79
2453,2023-08-07,South,Telangana,Karimnagar,Electronics,Mobile Phones,Samsung Galaxy A54,5,25748.8,30,128744.0,13735.2
2454,2022-10-03,East,West Bengal,Kolkata,Furniture,Storage,Wardrobe 4-Door,6,28990.2,5,173941.2,27156.19
2455,2022-03-18,West,Madhya Pradesh,Indore,Clothing,Menswear,Sherwani,4,1427.3,30,5709.2,1222.01
2456,2023-12-26,West,Gujarat,Surat,Furniture,Tables,Coffee Table,4,28928.7,10,115714.8,23705.13
2457,2022-08-23,West,Goa,Panaji,Clothing,Womenswear,Saree,2,2259.9,10,4519.8,346.89
2458,2023-02-07,East,Assam,Dibrugarh,Office Supplies,Printers,Canon Laser Printer,1,4048.9,5,4048.9,783.24
2459,2024-08-27,West,Maharashtra,Nashik,Electronics,Mobile Phones,OnePlus 12R,5,32744.0,0,163720.0,23495.24
2460,2023-08-11,East,Bihar,Gaya,Office Supplies,Stationery,Gel Pen Pack,2,4936.8,15,9873.6,2301.64
2461,2024-10-23,West,Madhya Pradesh,Indore,Furniture,Chairs,Gaming Chair,5,14216.8,20,71084.0,12700.2
2462,2022-03-26,East,Odisha,Bhubaneswar,Clothing,Footwear,Sandals,3,2723.4,10,8170.2,1349.7
2463,2023-11-22,West,Madhya Pradesh,Bhopal,Furniture,Sofas,L-Shaped Sofa,6,18365.0,0,110190.0,20248.16
2464,2023-03-28,South,Karnataka,Hubballi,Clothing,Menswear,Casual T-Shirt,4,1551.75,25,6207.0,1031.56
2465,2024-12-06,North,Punjab,Chandigarh,Clothing,Footwear,Formal Shoes,1,1880.0,20,1880.0,461.14
2466,2022-09-27,East,Odisha,Cuttack,Electronics,Accessories,Bluetooth Speaker,6,11652.0,40,69912.0,6989.49
2467,2022-05-03,East,Odisha,Bhubaneswar,Electronics,Accessories,Bluetooth Speaker,1,60805.8,10,60805.8,9527.11
2468,2024-01-15,East,West Bengal,Howrah,Electronics,Laptops,HP Pavilion,4,38697.3,10,154789.2,7674.2
2469,2024-03-22,East,Odisha,Bhubaneswar,Clothing,Womenswear,Kurti,5,2956.0,20,14780.0,3757.17
2470,2024-07-14,East,Bihar,Patna,Office Supplies,Ink & Toner,HP Ink Cartridge,4,8578.8,10,34315.2,4120.45
2471,2022-12-13,East,Assam,Guwahati,Office Supplies,Ink & Toner,Canon Toner,1,2411.0,0,2411.0,505.65
2472,2022-05-01,East,West Bengal,Siliguri,Clothing,Footwear,Sandals,4,1840.15,5,7360.6,1788.3
2473,2022-05-23,North,Rajasthan,Udaipur,Electronics,Televisions,"Sony Bravia 43""",5,18744.0,40,93720.0,12586.24
2474,2022-11-24,North,Punjab,Amritsar,Office Supplies,Stationery,A4 Paper Ream,4,199.2,20,796.8,190.55
2475,2023-09-23,North,Punjab,Amritsar,Office Supplies,Stationery,A4 Paper Ream,2,9521.7,15,19043.4,2277.06
2476,2022-02-09,West,Madhya Pradesh,Bhopal,Electronics,Televisions,"Samsung 50"" Crystal",2,12243.0,25,24486.0,1140.54
2477,2024-01-24,North,Haryana,Gurugram,Office Supplies,Ink & Toner,HP Ink Cartridge,1,7783.0,0,7783.0,1130.76
2478,2024-10-25,South,Tamil Nadu,Madurai,Clothing,Footwear,Formal Shoes,6,2743.2,40,16459.2,4092.59
2479,2022-04-17,West,Gujarat,Vadodara,Electronics,Accessories,Wireless Earbuds,2,66820.0,0,133640.0,20202.12
2480,2022-11-16,West,Maharashtra,Nashik,Electronics,Laptops,Dell Inspiron 15,5,9090.75,25,45453.75,1923.0
2481,2022-11-04,East,Odisha,Cuttack,Office Supplies,Ink & Toner,Canon Toner,1,1794.1,30,1794.1,361.95
2482,2024-08-14,South,Andhra Pradesh,Tirupati,Electronics,Televisions,"Samsung 50"" Crystal",6,21586.85,5,129521.1,17093.32
2483,2024-04-11,South,Kerala,Kochi,Furniture,Sofas,3-Seater Fabric Sofa,5,26322.4,20,131612.0,12471.84
2484,2023-06-26,North,Haryana,Faridabad,Furniture,Chairs,Gaming Chair,5,3384.0,0,16920.0,3709.38
2485,2022-10-20,West,Gujarat,Surat,Electronics,Mobile Phones,Redmi Note 13,2,64695.0,5,129390.0,12574.74
2486,2023-06-30,East,West Bengal,Kolkata,Clothing,Footwear,Formal Shoes,1,2826.25,15,2826.25,227.74
2487,2023-09-24,West,Gujarat,Vadodara,Clothing,Womenswear,Kurti,6,344.7,10,2068.2,519.02
2488,2024-11-10,South,Karnataka,Hubballi,Clothing,Womenswear,Saree,5,2821.6,20,14108.0,1199.49
2489,2023-04-18,East,Assam,Dibrugarh,Clothing,Womenswear,Kurti,2,3670.5,25,7341.0,2001.1
2490,2022-12-23,South,Karnataka,Bengaluru,Clothing,Menswear,Jeans,4,2932.0,20,11728.0,782.43
2491,2024-04-15,West,Madhya Pradesh,Indore,Furniture,Tables,Coffee Table,5,21901.5,25,109507.5,23360.86
2492,2024-07-12,West,Madhya Pradesh,Indore,Office Supplies,Stationery,A4 Paper Ream,3,5233.8,40,15701.4,3721.43
2493,2022-07-15,North,Rajasthan,Jaipur,Furniture,Tables,Coffee Table,1,2960.1,10,2960.1,181.82
2494,2022-10-28,South,Karnataka,Hubballi,Furniture,Sofas,L-Shaped Sofa,6,17268.0,0,103608.0,10044.67
2495,2024-10-12,East,Odisha,Bhubaneswar,Clothing,Footwear,Formal Shoes,6,1223.1,10,7338.6,1900.52
2496,2023-11-06,North,Delhi,New Delhi,Furniture,Chairs,Ergonomic Office Chair,1,18575.4,40,18575.4,4958.77
2497,2024-03-31,South,Karnataka,Mysuru,Furniture,Sofas,3-Seater Fabric Sofa,4,14341.5,25,57366.0,10991.79
2498,2024-04-17,East,Bihar,Gaya,Furniture,Chairs,Ergonomic Office Chair,3,23142.0,0,69426.0,14821.68
2499,2023-10-14,South,Telangana,Warangal,Office Supplies,Printers,HP Inkjet Printer,1,7362.9,10,7362.9,1455.97
2500,2022-05-31,West,Maharashtra,Pune,Clothing,Menswear,Jeans,1,498.6,40,498.6,47.67
2501,2024-09-18,East,West Bengal,Kolkata,Office Supplies,Ink & Toner,HP Ink Cartridge,3,5249.3,30,15747.9,2992.96
2502,2023-07-09,South,Tamil Nadu,Madurai,Clothing,Menswear,Jeans,3,3282.4,20,9847.2,1220.18
2503,2024-01-02,North,Uttar Pradesh,Varanasi,Electronics,Accessories,Bluetooth Speaker,4,23269.4,30,93077.6,12218.3
2504,2024-11-08,West,Maharashtra,Mumbai,Office Supplies,Printers,Canon Laser Printer,3,3381.6,20,10144.8,616.65
2505,2024-10-04,South,Andhra Pradesh,Guntur,Electronics,Laptops,Dell Inspiron 15,6,34178.2,30,205069.2,12033.62
2506,2023-05-25,North,Uttar Pradesh,Lucknow,Electronics,Laptops,Asus Vivobook,4,24661.05,15,98644.2,14613.88
2507,2024-12-29,North,Punjab,Ludhiana,Furniture,Chairs,Ergonomic Office Chair,4,28494.0,10,113976.0,24635.48
2508,2023-12-03,North,Uttar Pradesh,Lucknow,Furniture,Storage,Bookshelf,3,28778.4,20,86335.2,13994.75
2509,2024-11-01,East,West Bengal,Siliguri,Furniture,Sofas,Recliner Sofa,6,29600.9,30,177605.4,43156.69
2510,2022-06-11,North,Punjab,Ludhiana,Electronics,Mobile Phones,iPhone 14,5,44133.0,0,220665.0,15006.86
2511,2024-03-28,South,Andhra Pradesh,Tirupati,Electronics,Accessories,Power Bank,6,25947.9,10,155687.4,16205.0
2512,2024-08-21,East,Assam,Dibrugarh,Office Supplies,Ink & Toner,Canon Toner,3,7976.7,10,23930.1,1636.42
2513,2022-05-11,South,Kerala,Kozhikode,Office Supplies,Ink & Toner,HP Ink Cartridge,5,6488.8,20,32444.0,2609.22
2514,2024-04-14,West,Madhya Pradesh,Indore,Office Supplies,Stationery,A4 Paper Ream,2,8909.0,0,17818.0,1422.59
2515,2024-07-07,East,Assam,Guwahati,Office Supplies,Stationery,Gel Pen Pack,2,5307.2,20,10614.4,2555.14
2516,2024-01-30,South,Tamil Nadu,Coimbatore,Electronics,Mobile Phones,Samsung Galaxy A54,2,13741.0,0,27482.0,3648.76
2517,2023-05-01,North,Haryana,Gurugram,Electronics,Accessories,Bluetooth Speaker,2,25663.5,25,51327.0,6028.66
2518,2024-01-21,South,Kerala,Kozhikode,Furniture,Storage,Wardrobe 4-Door,1,4944.45,15,4944.45,1290.32
2519,2024-10-06,West,Goa,Margao,Furniture,Sofas,L-Shaped Sofa,3,15188.6,30,45565.8,3227.4
2520,2022-09-05,East,Bihar,Gaya,Furniture,Chairs,Gaming Chair,3,17770.2,40,53310.6,12403.59
2521,2024-01-30,East,Assam,Guwahati,Office Supplies,Ink & Toner,Canon Toner,4,5472.8,20,21891.2,5325.73
2522,2023-09-27,South,Tamil Nadu,Chennai,Office Supplies,Printers,HP Inkjet Printer,4,1952.45,15,7809.8,1827.09
2523,2022-05-09,West,Maharashtra,Mumbai,Office Supplies,Stationery,Notebook Bundle,1,3139.2,20,3139.2,515.84
2524,2022-07-12,South,Karnataka,Hubballi,Clothing,Footwear,Running Shoes,3,2725.0,0,8175.0,802.08
2525,2023-10-31,West,Maharashtra,Nashik,Office Supplies,Ink & Toner,Canon Toner,2,6915.6,40,13831.2,864.66
2526,2024-07-31,South,Kerala,Kozhikode,Clothing,Womenswear,Dress,6,3203.65,15,19221.9,2677.97
2527,2022-09-10,North,Haryana,Faridabad,Office Supplies,Ink & Toner,Canon Toner,4,11400.0,0,45600.0,10376.7
2528,2022-07-01,North,Delhi,New Delhi,Furniture,Tables,Dining Table 6-Seater,5,28208.7,10,141043.5,13204.54
2529,2022-10-22,East,Odisha,Bhubaneswar,Furniture,Storage,Bookshelf,3,12913.2,15,38739.6,4076.06
2530,2024-07-31,North,Haryana,Gurugram,Clothing,Womenswear,Saree,5,3937.2,15,19686.0,3935.08
2531,2022-04-06,North,Delhi,New Delhi,Office Supplies,Ink & Toner,HP Ink Cartridge,1,3081.8,5,3081.8,520.03
2532,2023-08-24,West,Madhya Pradesh,Indore,Furniture,Sofas,Recliner Sofa,4,21637.8,10,86551.2,18064.1
2533,2024-06-25,South,Telangana,Karimnagar,Furniture,Sofas,3-Seater Fabric Sofa,1,20552.3,5,20552.3,1898.83
2534,2022-11-05,East,Assam,Dibrugarh,Clothing,Menswear,Jeans,1,420.8,20,420.8,59.93
2535,2023-09-04,South,Tamil Nadu,Chennai,Furniture,Chairs,Ergonomic Office Chair,2,5000.8,5,10001.6,1935.29
2536,2023-09-16,West,Maharashtra,Mumbai,Clothing,Footwear,Formal Shoes,6,2463.0,0,14778.0,3034.54
2537,2024-06-08,West,Gujarat,Surat,Clothing,Womenswear,Saree,3,362.0,0,1086.0,115.52
2538,2024-04-09,West,Madhya Pradesh,Bhopal,Clothing,Footwear,Running Shoes,3,2536.8,40,7610.4,746.12
2539,2024-09-19,West,Maharashtra,Nagpur,Clothing,Menswear,Casual T-Shirt,3,1852.5,5,5557.5,1330.55
2540,2024-06-12,North,Uttar Pradesh,Kanpur,Office Supplies,Printers,HP Inkjet Printer,2,7153.8,40,14307.6,3031.7
2541,2024-12-28,South,Andhra Pradesh,Guntur,Office Supplies,Ink & Toner,Canon Toner,2,205.2,5,410.4,85.18
2542,2022-12-01,North,Rajasthan,Udaipur,Office Supplies,Printers,Canon Laser Printer,2,4665.5,30,9331.0,1960.44
2543,2024-10-23,North,Uttar Pradesh,Noida,Clothing,Menswear,Casual T-Shirt,6,4527.0,0,27162.0,3759.67
2544,2023-06-08,West,Madhya Pradesh,Bhopal,Clothing,Footwear,Sandals,5,2035.6,30,10178.0,1511.72
2545,2024-06-27,East,Odisha,Bhubaneswar,Electronics,Televisions,"Sony Bravia 43""",2,59769.0,0,119538.0,11995.66
2546,2022-10-16,East,Assam,Guwahati,Electronics,Mobile Phones,OnePlus 12R,3,43763.2,20,131289.6,20107.22
2547,2023-11-08,East,Bihar,Gaya,Office Supplies,Printers,Canon Laser Printer,1,7068.6,10,7068.6,362.73
2548,2022-04-18,East,Bihar,Gaya,Furniture,Chairs,Wooden Dining Chair,1,6521.2,15,6521.2,709.06
2549,2022-08-07,West,Goa,Margao,Electronics,Televisions,"LG 55"" UHD",1,21469.6,20,21469.6,3171.08
2550,2024-05-22,North,Haryana,Faridabad,Electronics,Mobile Phones,OnePlus 12R,1,24079.2,40,24079.2,1487.18
2551,2023-07-03,North,Rajasthan,Udaipur,Clothing,Menswear,Jeans,1,4167.0,10,4167.0,237.48
2552,2023-03-12,South,Kerala,Thiruvananthapuram,Electronics,Televisions,"Samsung 50"" Crystal",4,68237.55,5,272950.2,26676.35
2553,2022-08-13,East,Bihar,Patna,Office Supplies,Printers,HP Inkjet Printer,4,5703.3,10,22813.2,6323.98
2554,2024-10-17,North,Rajasthan,Jodhpur,Electronics,Accessories,Wireless Earbuds,2,58183.2,10,116366.4,4724.41
2555,2022-07-04,North,Haryana,Faridabad,Electronics,Televisions,"Sony Bravia 43""",3,16876.8,40,50630.4,6286.99
2556,2024-07-30,East,Assam,Dibrugarh,Office Supplies,Stationery,Notebook Bundle,3,4983.3,30,14949.9,3228.82
2557,2023-02-17,North,Rajasthan,Jodhpur,Clothing,Footwear,Sandals,3,1397.7,10,4193.1,833.34
2558,2023-03-27,East,West Bengal,Siliguri,Office Supplies,Ink & Toner,Canon Toner,6,5755.5,25,34533.0,4050.14
2559,2024-11-23,East,Odisha,Bhubaneswar,Clothing,Womenswear,Saree,5,703.5,30,3517.5,922.87
2560,2022-07-04,North,Haryana,Gurugram,Clothing,Womenswear,Dress,5,2847.0,40,14235.0,3448.78
2561,2023-04-28,North,Uttar Pradesh,Noida,Electronics,Televisions,"Samsung 50"" Crystal",5,8651.25,25,43256.25,4978.94
2562,2022-04-26,East,Bihar,Gaya,Clothing,Menswear,Casual T-Shirt,4,2375.0,0,9500.0,1845.26
2563,2024-06-30,West,Goa,Panaji,Electronics,Mobile Phones,OnePlus 12R,6,30210.7,15,181264.2,18424.78
2564,2023-10-19,South,Kerala,Kozhikode,Office Supplies,Printers,Canon Laser Printer,2,3232.8,10,6465.6,1141.91
2565,2024-06-26,South,Telangana,Hyderabad,Clothing,Womenswear,Kurti,2,1083.95,5,2167.9,165.49
2566,2023-11-15,South,Telangana,Karimnagar,Clothing,Footwear,Running Shoes,5,4251.0,0,21255.0,5537.86
2567,2022-04-07,North,Uttar Pradesh,Noida,Furniture,Tables,Coffee Table,5,14138.4,20,70692.0,14287.64
2568,2022-04-01,West,Madhya Pradesh,Bhopal,Furniture,Tables,Coffee Table,3,3482.1,10,10446.3,2299.64
2569,2023-03-23,West,Goa,Panaji,Office Supplies,Printers,HP Inkjet Printer,3,5248.8,40,15746.4,2973.01
2570,2023-04-01,West,Goa,Panaji,Office Supplies,Printers,HP Inkjet Printer,1,897.0,25,897.0,241.05
2571,2023-10-23,North,Punjab,Amritsar,Clothing,Menswear,Casual T-Shirt,6,861.0,0,5166.0,950.75
2572,2024-07-11,South,Telangana,Hyderabad,Office Supplies,Ink & Toner,Canon Toner,3,3945.6,20,11836.8,3249.85
2573,2023-08-24,North,Punjab,Amritsar,Clothing,Womenswear,Kurti,1,2148.75,25,2148.75,215.49
2574,2024-10-18,North,Delhi,Dwarka,Clothing,Womenswear,Ethnic Set,6,1092.0,25,6552.0,679.51
2575,2024-11-08,North,Delhi,New Delhi,Electronics,Accessories,Bluetooth Speaker,6,45490.75,5,272944.5,16925.84
2576,2024-02-03,West,Goa,Panaji,Clothing,Womenswear,Kurti,4,2548.5,25,10194.0,2172.08
2577,2024-03-07,South,Karnataka,Hubballi,Office Supplies,Ink & Toner,Canon Toner,6,4877.4,40,29264.4,2236.62
2578,2022-05-11,West,Maharashtra,Pune,Furniture,Sofas,Recliner Sofa,6,29508.0,0,177048.0,35139.07
2579,2022-07-22,West,Goa,Margao,Clothing,Footwear,Running Shoes,6,3178.5,25,19071.0,2215.94
2580,2022-09-21,North,Rajasthan,Jodhpur,Office Supplies,Ink & Toner,HP Ink Cartridge,2,7109.0,0,14218.0,2591.68
2581,2023-01-19,North,Punjab,Ludhiana,Clothing,Womenswear,Kurti,5,3817.0,0,19085.0,960.82
2582,2023-10-04,North,Haryana,Gurugram,Electronics,Laptops,HP Pavilion,2,36859.0,0,73718.0,2221.26
2583,2024-05-17,East,Assam,Dibrugarh,Electronics,Mobile Phones,OnePlus 12R,4,15713.1,10,62852.4,8421.93
2584,2022-09-04,South,Kerala,Kochi,Furniture,Tables,Coffee Table,1,18340.0,20,18340.0,4636.11
2585,2022-10-14,East,West Bengal,Kolkata,Clothing,Menswear,Sherwani,2,2939.4,40,5878.8,1351.7
2586,2023-11-17,North,Uttar Pradesh,Noida,Clothing,Womenswear,Dress,1,418.5,10,418.5,110.18
2587,2023-10-25,North,Haryana,Faridabad,Electronics,Laptops,Lenovo IdeaPad,3,39453.5,5,118360.5,5359.31
2588,2023-04-14,West,Madhya Pradesh,Indore,Furniture,Sofas,L-Shaped Sofa,3,23604.5,15,70813.5,14724.02
2589,2023-08-22,North,Uttar Pradesh,Varanasi,Electronics,Mobile Phones,iPhone 14,6,40817.4,40,244904.4,33146.81
2590,2023-03-14,South,Karnataka,Bengaluru,Office Supplies,Printers,HP Inkjet Printer,4,4977.7,30,19910.8,1885.42
2591,2024-12-18,South,Andhra Pradesh,Vijayawada,Clothing,Menswear,Formal Shirt,3,2908.0,0,8724.0,2318.96
2592,2023-05-28,East,Assam,Guwahati,Electronics,Mobile Phones,OnePlus 12R,5,18173.0,0,90865.0,9642.55
2593,2023-10-18,North,Haryana,Faridabad,Electronics,Televisions,"Samsung 50"" Crystal",5,7470.9,10,37354.5,2025.17
2594,2022-05-28,West,Gujarat,Vadodara,Furniture,Sofas,L-Shaped Sofa,1,14347.85,5,14347.85,3881.89
2595,2023-11-18,South,Karnataka,Bengaluru,Furniture,Chairs,Wooden Dining Chair,1,17565.6,20,17565.6,2530.1
2596,2022-03-17,South,Karnataka,Mysuru,Furniture,Sofas,3-Seater Fabric Sofa,4,18405.3,5,73621.2,5860.74
2597,2022-10-07,South,Karnataka,Bengaluru,Furniture,Tables,Office Desk,2,27408.0,0,54816.0,3946.17
2598,2023-06-09,North,Uttar Pradesh,Lucknow,Furniture,Tables,Office Desk,2,14897.0,0,29794.0,6948.55
2599,2022-11-21,West,Goa,Margao,Office Supplies,Printers,HP Inkjet Printer,2,7515.9,10,15031.8,3422.42
2600,2023-09-03,East,West Bengal,Kolkata,Office Supplies,Ink & Toner,Canon Toner,4,1798.8,40,7195.2,1933.16
2601,2023-05-22,East,Assam,Guwahati,Office Supplies,Ink & Toner,Canon Toner,2,5986.0,0,11972.0,1519.96
2602,2024-04-07,West,Maharashtra,Nagpur,Clothing,Womenswear,Saree,3,447.6,40,1342.8,350.08
2603,2024-05-02,West,Madhya Pradesh,Bhopal,Furniture,Tables,Coffee Table,5,12092.4,10,60462.0,15869.76
2604,2024-03-17,West,Gujarat,Surat,Furniture,Storage,Wardrobe 4-Door,6,17435.7,10,104614.2,26342.78
2605,2024-03-06,North,Haryana,Gurugram,Office Supplies,Printers,HP Inkjet Printer,2,3032.1,10,6064.2,755.09
2606,2023-08-10,West,Madhya Pradesh,Indore,Electronics,Televisions,"Sony Bravia 43""",4,16369.2,40,65476.8,7166.32
2607,2022-06-08,West,Gujarat,Vadodara,Electronics,Mobile Phones,OnePlus 12R,5,30407.4,10,152037.0,3532.88
2608,2023-03-03,East,West Bengal,Howrah,Furniture,Sofas,3-Seater Fabric Sofa,3,24210.2,30,72630.6,18603.21
2609,2023-03-02,South,Karnataka,Mysuru,Furniture,Chairs,Gaming Chair,4,22978.6,5,91914.4,20422.74
2610,2022-12-03,West,Goa,Margao,Furniture,Tables,Office Desk,1,12089.0,0,12089.0,1202.89
2611,2023-06-22,South,Andhra Pradesh,Visakhapatnam,Clothing,Footwear,Formal Shoes,6,584.4,40,3506.4,505.97
2612,2022-02-22,North,Uttar Pradesh,Varanasi,Furniture,Sofas,3-Seater Fabric Sofa,1,6024.0,40,6024.0,339.36
2613,2023-05-21,West,Maharashtra,Mumbai,Furniture,Tables,Dining Table 6-Seater,3,12839.25,25,38517.75,7744.46
2614,2023-07-15,South,Karnataka,Bengaluru,Office Supplies,Stationery,Notebook Bundle,1,8237.0,0,8237.0,551.88
2615,2022-07-06,South,Karnataka,Hubballi,Electronics,Mobile Phones,Samsung Galaxy A54,3,20421.8,30,61265.4,8351.16
2616,2022-09-01,South,Andhra Pradesh,Vijayawada,Furniture,Chairs,Ergonomic Office Chair,1,17906.4,10,17906.4,3174.97
2617,2023-03-06,South,Tamil Nadu,Chennai,Clothing,Footwear,Sandals,1,1352.4,30,1352.4,186.49
2618,2022-06-13,East,West Bengal,Siliguri,Electronics,Televisions,"Sony Bravia 43""",2,25725.0,0,51450.0,8205.77
2619,2022-01-09,South,Karnataka,Bengaluru,Electronics,Laptops,Asus Vivobook,6,47200.0,0,283200.0,36296.32
2620,2024-01-25,West,Madhya Pradesh,Indore,Electronics,Laptops,Dell Inspiron 15,1,58756.8,20,58756.8,2179.64
2621,2023-08-10,North,Delhi,Dwarka,Office Supplies,Stationery,A4 Paper Ream,6,4799.95,15,28799.7,1780.45
2622,2023-01-15,East,Bihar,Gaya,Office Supplies,Stationery,Gel Pen Pack,2,1310.05,5,2620.1,512.46
2623,2023-08-03,South,Tamil Nadu,Madurai,Office Supplies,Ink & Toner,Canon Toner,4,2865.0,40,11460.0,3161.29
2624,2022-03-04,West,Madhya Pradesh,Bhopal,Office Supplies,Ink & Toner,Canon Toner,2,7999.95,5,15999.9,3934.37
2625,2023-01-13,South,Tamil Nadu,Chennai,Clothing,Womenswear,Saree,6,415.8,10,2494.8,344.38
2626,2022-01-17,South,Andhra Pradesh,Guntur,Office Supplies,Stationery,A4 Paper Ream,1,10232.45,5,10232.45,1125.12
2627,2024-11-14,South,Andhra Pradesh,Vijayawada,Clothing,Womenswear,Kurti,6,952.0,30,5712.0,470.47
